Generation,Individual,DistanceDifference,StabilityRatio,Fitness
0,1,2.111309118558726,0.4144329896907217,2.111309118558726
0,2,0.23351909361831313,0.7752577319587629,0.23351909361831313
0,3,0.32697990213162587,0.9360824742268041,0.32697990213162587
0,4,0.26331370949390986,0.8886597938144329,0.26331370949390986
0,5,0.47620384155012324,0.3958762886597938,0.47620384155012324
0,6,0.5928179143816398,0.2927835051546392,0.5928179143816398
0,7,0.28280681590645784,0.7443298969072165,0.28280681590645784
0,8,0.1602503280386653,0.7257731958762886,0.1602503280386653
0,9,0.20874710750435652,0.27835051546391754,0.20874710750435652
0,10,0.17325262071399947,0.6082474226804123,0.17325262071399947
0,11,0.4285800890611062,0.7711340206185567,0.4285800890611062
0,12,1.1163070951528231,0.5979381443298969,1.1163070951528231
0,13,0.09708821878759183,0.9154639175257732,0.09708821878759183
0,14,0.12664031729229705,0.9422680412371134,0.12664031729229705
0,15,0.05740898021760179,0.6453608247422681,0.05740898021760179
0,16,0.18709808465401964,0.6123711340206186,0.18709808465401964
0,17,1.047068304137361,0.6123711340206186,1.047068304137361
0,18,0.8628671032755464,0.6206185567010309,0.8628671032755464
0,19,0.610011307971241,0.8103092783505155,0.610011307971241
0,20,0.43767816877438404,0.4762886597938144,0.43767816877438404
0,21,0.8351096210038653,0.46804123711340206,0.8351096210038653
0,22,0.6068465846770862,0.8371134020618557,0.6068465846770862
0,23,0.08017696415913463,0.9195876288659793,0.08017696415913463
0,24,0.46935711126083224,0.9298969072164949,0.46935711126083224
0,25,0.08104124585804987,1.0,0.08104124585804987
0,26,0.14797914452671318,0.6597938144329897,0.14797914452671318
0,27,1.0342583253696336,0.4020618556701031,1.0342583253696336
0,28,1.1783243566076367,0.8515463917525773,1.1783243566076367
0,29,1.6921875416823242,0.9257731958762887,1.6921875416823242
0,30,0.9983244331306492,0.7546391752577319,0.9983244331306492
0,31,0.6406423700363683,0.8371134020618557,0.6406423700363683
0,32,0.462497879995172,0.9237113402061856,0.462497879995172
0,33,0.4870759485676426,0.8494845360824742,0.4870759485676426
0,34,0.3141678010320378,0.8804123711340206,0.3141678010320378
0,35,1.3678634871049233,0.6061855670103092,1.3678634871049233
0,36,3.8101646883874527,0.5505154639175258,3.8101646883874527
0,37,0.5025311684975408,0.8391752577319588,0.5025311684975408
0,38,0.27098698768901464,0.8412371134020619,0.27098698768901464
0,39,0.5794224209311637,0.9278350515463918,0.5794224209311637
0,40,0.14092116015156173,0.9278350515463918,0.14092116015156173
0,41,0.43028478133364767,0.7134020618556701,0.43028478133364767
0,42,0.7862738971490019,0.28865979381443296,0.7862738971490019
0,43,2.308701570845521,0.4762886597938144,2.308701570845521
0,44,0.550040248966451,0.8824742268041237,0.550040248966451
0,45,0.5504740371300008,0.9649484536082474,0.5504740371300008
0,46,0.6329250650224802,0.8494845360824742,0.6329250650224802
0,47,0.31035841488028576,0.8103092783505155,0.31035841488028576
0,48,0.09621569925622594,0.9195876288659793,0.09621569925622594
0,49,1.146206034345231,0.6618556701030928,1.146206034345231
0,50,0.555213619896837,0.7752577319587629,0.555213619896837
0,51,0.5409609248435477,0.5216494845360825,0.5409609248435477
0,52,0.9899120574291327,0.4948453608247423,0.9899120574291327
0,53,0.142427656102504,0.8371134020618557,0.142427656102504
0,54,1.3582252485683568,0.5979381443298969,1.3582252485683568
0,55,0.35939334266048334,0.8041237113402062,0.35939334266048334
0,56,0.41246265805124493,0.9175257731958762,0.41246265805124493
0,57,0.08143456189787922,0.9134020618556701,0.08143456189787922
0,58,0.04733571759081344,1.0,0.04733571759081344
0,59,0.44962639973257457,0.7443298969072165,0.44962639973257457
0,60,0.39182307139885786,0.911340206185567,0.39182307139885786
0,61,0.06195653467563172,0.9505154639175257,0.06195653467563172
0,62,2.0766536769111306,0.3216494845360825,2.0766536769111306
0,63,0.7375171913944325,0.734020618556701,0.7375171913944325
0,64,0.16067333624914668,0.9979381443298969,0.16067333624914668
0,65,2.5893207180344975,0.6824742268041237,2.5893207180344975
0,66,0.7737277046824813,0.29896907216494845,0.7737277046824813
0,67,0.6877525888998793,0.8185567010309278,0.6877525888998793
0,68,0.6230882544742771,0.7938144329896907,0.6230882544742771
0,69,0.20434991300834376,0.9752577319587629,0.20434991300834376
0,70,0.9389004288462026,0.8845360824742268,0.9389004288462026
0,71,1.276309820809352,0.6,1.276309820809352
0,72,0.634997396706577,0.7690721649484537,0.634997396706577
0,73,3.231145434191122,0.7731958762886598,3.231145434191122
0,74,0.17185011508694834,0.8762886597938144,0.17185011508694834
0,75,0.07909570688488378,0.9855670103092784,0.07909570688488378
0,76,0.31463802590109713,0.8556701030927835,0.31463802590109713
0,77,0.8980584285467941,0.8309278350515464,0.8980584285467941
0,78,1.686970935119742,0.709278350515464,1.686970935119742
0,79,0.15726871875174753,0.8020618556701031,0.15726871875174753
0,80,0.5308848681327709,0.6597938144329897,0.5308848681327709
0,81,1.551518939126306,0.5793814432989691,1.551518939126306
0,82,0.22219310411752594,0.6659793814432989,0.22219310411752594
0,83,0.3215861996960938,0.9237113402061856,0.3215861996960938
0,84,0.13598173591789883,0.9360824742268041,0.13598173591789883
0,85,0.16269571302561492,0.9237113402061856,0.16269571302561492
0,86,0.129057385175652,0.4020618556701031,0.129057385175652
0,87,0.4642669178328489,0.3443298969072165,0.4642669178328489
0,88,0.7194050008445155,0.6618556701030928,0.7194050008445155
0,89,0.4216839823007369,0.9628865979381444,0.4216839823007369
0,90,0.20690871823282694,0.9072164948453608,0.20690871823282694
0,91,0.30084261721053296,0.7134020618556701,0.30084261721053296
0,92,1.2110286464280025,0.7814432989690722,1.2110286464280025
0,93,0.34517893776108793,0.9360824742268041,0.34517893776108793
0,94,0.5996073978515526,0.8288659793814434,0.5996073978515526
0,95,1.0912965820030351,0.3958762886597938,1.0912965820030351
0,96,2.0167063342682243,0.3835051546391753,2.0167063342682243
0,97,0.9020730287047961,0.8309278350515464,0.9020730287047961
0,98,0.36819498711150994,0.7134020618556701,0.36819498711150994
0,99,1.4805571063043437,0.6907216494845361,1.4805571063043437
0,100,0.8129270307665862,0.3628865979381443,0.8129270307665862
1,2,0.7514519876258519,0.6247422680412371,0.7514519876258519
1,83,0.5794068494012447,0.709278350515464,0.5794068494012447
2,3,1.4323064751010848,0.7505154639175258,1.4323064751010848
2,11,4.194620767913876,0.5608247422680412,4.194620767913876
3,9,0.9418777545768452,0.7505154639175258,0.9418777545768452
3,37,1.994388404243629,0.6082474226804123,1.994388404243629
4,25,1.0412228714912124,0.8515463917525773,1.0412228714912124
4,60,0.6786547581660263,0.7608247422680412,0.6786547581660263
5,26,1.682782246690324,0.51340206185567,1.682782246690324
5,4,0.5003887278503036,0.30515463917525776,0.5003887278503036
6,82,0.6486974254041937,0.7587628865979381,0.6486974254041937
6,47,0.1254561322842999,0.5896907216494846,0.1254561322842999
7,98,0.9974472480693662,0.41855670103092785,0.9974472480693662
7,94,2.4204668006351566,0.5216494845360825,2.4204668006351566
8,40,1.2133692800653166,0.7443298969072165,1.2133692800653166
8,88,1.1217627388294749,0.33608247422680415,1.1217627388294749
9,16,2.2239247267261026,0.4577319587628866,2.2239247267261026
9,34,0.7322692558283111,0.6329896907216495,0.7322692558283111
10,64,3.143906589144563,0.5979381443298969,3.143906589144563
10,90,1.432179783644375,0.8865979381443299,1.432179783644375
11,14,0.042526247864393574,0.9979381443298969,0.042526247864393574
11,56,0.8523336447644867,0.5917525773195876,0.8523336447644867
12,14,1.3019385869530231,0.7051546391752578,1.3019385869530231
12,47,1.0281451497455414,0.9216494845360824,1.0281451497455414
13,13,0.7888050689955544,0.3628865979381443,0.7888050689955544
13,84,3.8859347718414674,0.4556701030927835,3.8859347718414674
14,85,0.22701816769042077,0.6020618556701031,0.22701816769042077
14,66,1.1136666562225124,0.9298969072164949,1.1136666562225124
15,8,1.610305214989084,0.5711340206185567,1.610305214989084
15,60,1.649443253543664,0.25773195876288657,1.649443253543664
16,69,0.5402719290724004,0.49072164948453606,0.5402719290724004
16,85,3.604253058693592,0.6865979381443299,3.604253058693592
17,59,0.6196361803592847,0.6494845360824743,0.6196361803592847
17,51,2.016635516024401,0.7030927835051546,2.016635516024401
18,87,5.4682940118165115,0.5195876288659794,5.4682940118165115
18,80,0.4786162642202838,0.8144329896907216,0.4786162642202838
19,86,0.0073070080794407416,1.0,0.0073070080794407416
19,46,1.3658510643846211,0.8474226804123711,1.3658510643846211
20,68,0.9087843632639903,0.6082474226804123,0.9087843632639903
20,27,1.0288635246061957,0.4948453608247423,1.0288635246061957
21,86,0.3530302543569016,0.5422680412371134,0.3530302543569016
21,4,1.8425931111829656,0.709278350515464,1.8425931111829656
22,48,0.4498674281709463,0.44123711340206184,0.4498674281709463
22,86,0.5542867346751322,0.5463917525773195,0.5542867346751322
23,79,3.3203012063946837,0.6783505154639176,3.3203012063946837
23,25,5.5419060749613696,0.5319587628865979,5.5419060749613696
24,55,1.6851979031652675,0.6742268041237114,1.6851979031652675
24,80,3.0095649221187464,0.6845360824742268,3.0095649221187464
25,76,2.7962883913719856,0.5092783505154639,2.7962883913719856
25,5,5.02403914627071,0.5195876288659794,5.02403914627071
26,59,5.573784107117598,0.6783505154639176,5.573784107117598
26,63,5.851409429407825,0.6371134020618556,5.851409429407825
27,75,0.9238775939906616,0.8144329896907216,0.9238775939906616
27,69,2.4785510841458973,0.6371134020618556,2.4785510841458973
28,61,2.1416587796637883,0.4948453608247423,2.1416587796637883
28,46,1.9743493377771695,0.5422680412371134,1.9743493377771695
29,58,1.1637183151483999,0.27010309278350514,1.1637183151483999
29,44,1.1729445810384802,0.7175257731958763,1.1729445810384802
30,58,0.915866403737576,0.6350515463917525,0.915866403737576
30,28,2.3222758633625586,0.6556701030927835,2.3222758633625586
31,83,4.996192769719707,0.6164948453608248,4.996192769719707
31,56,3.667144987018122,0.7030927835051546,3.667144987018122
32,31,3.0948758412976916,0.7051546391752578,3.0948758412976916
32,81,4.648008583104535,0.5072164948453608,4.648008583104535
33,89,2.8419248363930594,0.5092783505154639,2.8419248363930594
33,68,4.25214493319471,0.5381443298969072,4.25214493319471
34,23,2.5335890724156043,0.48041237113402063,2.5335890724156043
34,13,0.520043849074635,0.5195876288659794,0.520043849074635
35,32,2.0006203692562186,0.3525773195876289,2.0006203692562186
35,97,2.2217318068658094,0.6144329896907217,2.2217318068658094
36,50,0.5098179760712968,0.24536082474226803,0.5098179760712968
36,2,1.7077862002160156,0.30721649484536084,1.7077862002160156
37,10,2.5009368557424114,0.4927835051546392,2.5009368557424114
37,29,5.431318697608454,0.5402061855670103,5.431318697608454
38,6,5.46291596367098,0.5505154639175258,5.46291596367098
38,17,4.50066485399605,0.5443298969072164,4.50066485399605
39,91,6.186780637589746,0.5567010309278351,6.186780637589746
39,8,3.494045464128631,0.668041237113402,3.494045464128631
40,57,3.010068152582001,0.6989690721649484,3.010068152582001
40,93,0.534906436003777,0.845360824742268,0.534906436003777
41,38,2.45901529019255,0.7175257731958763,2.45901529019255
41,77,2.3593481083044936,0.5938144329896907,2.3593481083044936
