Generation,Individual,DistanceDifference,StabilityRatio,Fitness
0,1,0.8439713630755477,0.4020618556701031,0.8439713630755477
0,2,0.16125601546554327,0.8865979381443299,0.16125601546554327
0,3,0.7929504184959132,0.6206185567010309,0.7929504184959132
0,4,1.4108300028561005,0.6329896907216495,1.4108300028561005
0,5,0.7420966352983401,0.8886597938144329,0.7420966352983401
0,6,0.3591531046733078,0.5051546391752577,0.3591531046733078
0,7,0.5145786713754397,0.5752577319587628,0.5145786713754397
0,8,0.1769752322674859,0.9670103092783505,0.1769752322674859
0,9,1.1623398905411455,0.8783505154639175,1.1623398905411455
0,10,2.253907651778438,0.5443298969072164,2.253907651778438
0,11,0.3557299285872639,0.8494845360824742,0.3557299285872639
0,12,0.4788538637650347,0.9731958762886598,0.4788538637650347
0,13,1.428991175084078,0.9072164948453608,1.428991175084078
0,14,0.18641569300165095,0.9628865979381444,0.18641569300165095
0,15,0.31449623223985995,0.9608247422680413,0.31449623223985995
0,16,1.130110637685983,0.6701030927835051,1.130110637685983
0,17,1.9962074232192732,0.7195876288659794,1.9962074232192732
0,18,1.151894520478378,0.6556701030927835,1.151894520478378
0,19,0.3466791256495548,0.8804123711340206,0.3466791256495548
0,20,0.39748660950727943,0.9876288659793815,0.39748660950727943
0,21,0.3761821377737237,0.8536082474226804,0.3761821377737237
0,22,0.837776133256737,0.8309278350515464,0.837776133256737
0,23,0.12604104143042438,0.9278350515463918,0.12604104143042438
0,24,0.030885748166941604,0.9979381443298969,0.030885748166941604
0,25,3.0031111408925253,0.5402061855670103,3.0031111408925253
0,26,1.8744008337802864,0.5195876288659794,1.8744008337802864
0,27,0.5298472455945001,0.44329896907216493,0.5298472455945001
0,28,0.2626547670065255,0.797938144329897,0.2626547670065255
0,29,0.3949384161653375,0.7690721649484537,0.3949384161653375
0,30,0.2843897299009435,0.5958762886597938,0.2843897299009435
0,31,0.2626999865771277,0.8701030927835052,0.2626999865771277
0,32,1.0933044285345328,0.5030927835051546,1.0933044285345328
0,33,0.6630497307188825,0.6453608247422681,0.6630497307188825
0,34,0.4468778946916642,0.8845360824742268,0.4468778946916642
0,35,0.7729977372302531,0.5670103092783505,0.7729977372302531
0,36,1.3915957781442523,0.5154639175257731,1.3915957781442523
0,37,0.6964612744265974,0.8618556701030928,0.6964612744265974
0,38,0.7642212981103538,0.9092783505154639,0.7642212981103538
0,39,0.28236289324250863,0.8618556701030928,0.28236289324250863
0,40,0.20672172950175907,0.865979381443299,0.20672172950175907
0,41,0.1632687439197587,0.7793814432989691,0.1632687439197587
0,42,0.7196311005659185,0.7216494845360825,0.7196311005659185
0,43,0.1499399005289088,0.8845360824742268,0.1499399005289088
0,44,0.4655414073826847,0.9422680412371134,0.4655414073826847
0,45,1.139308615623596,0.6969072164948453,1.139308615623596
0,46,0.8652953981225361,0.6329896907216495,0.8652953981225361
0,47,0.9508191846339472,0.5010309278350515,0.9508191846339472
0,48,0.2728218462237879,0.9216494845360824,0.2728218462237879
0,49,0.26961702785582115,0.9051546391752577,0.26961702785582115
0,50,0.7647165137677289,0.6371134020618556,0.7647165137677289
0,51,2.1395661176236973,0.643298969072165,2.1395661176236973
0,52,0.39720120735821063,0.6391752577319587,0.39720120735821063
0,53,0.33418566144155964,0.8536082474226804,0.33418566144155964
0,54,0.4617806260796993,0.931958762886598,0.4617806260796993
0,55,1.4155218877909208,0.7855670103092783,1.4155218877909208
0,56,0.7152360559051302,0.843298969072165,0.7152360559051302
0,57,0.37579165098454526,0.9690721649484536,0.37579165098454526
0,58,1.2509927446130642,0.4824742268041237,1.2509927446130642
0,59,1.5773217217117685,0.688659793814433,1.5773217217117685
0,60,2.42337617158163,0.3979381443298969,2.42337617158163
0,61,2.1439693246834075,0.34845360824742266,2.1439693246834075
0,62,0.8912415693901258,0.8164948453608247,0.8912415693901258
0,63,0.3620880830949124,0.7463917525773196,0.3620880830949124
