Generation,Individual,DistanceDifference,StabilityRatio,Fitness
0,1,1.18369981793685,0.5608247422680412,1.18369981793685
0,2,0.7000659622758422,0.7690721649484537,0.7000659622758422
0,3,0.42789559301955016,0.8515463917525773,0.42789559301955016
0,4,0.48580980144286845,0.8783505154639175,0.48580980144286845
0,5,0.8008792536494257,0.6639175257731958,0.8008792536494257
0,6,0.17054966862981466,0.6927835051546392,0.17054966862981466
0,7,0.7383973359424012,0.9237113402061856,0.7383973359424012
0,8,0.39670342025499283,0.8206185567010309,0.39670342025499283
0,9,0.11574002761163847,0.9072164948453608,0.11574002761163847
0,10,0.6448229565433707,0.9628865979381444,0.6448229565433707
0,11,4.825235654215198,0.5298969072164949,4.825235654215198
0,12,0.9757701218941912,0.5505154639175258,0.9757701218941912
0,13,3.0401280368728703,0.5938144329896907,3.0401280368728703
0,14,0.5926657994859511,0.734020618556701,0.5926657994859511
0,15,0.33971924654783114,0.8845360824742268,0.33971924654783114
0,16,0.23165201164587487,0.6082474226804123,0.23165201164587487
0,17,1.064300170090321,0.8309278350515464,1.064300170090321
0,18,0.21096386142480772,0.7154639175257732,0.21096386142480772
0,19,1.0177156974802886,0.7793814432989691,1.0177156974802886
0,20,0.3133902516111533,0.9505154639175257,0.3133902516111533
0,21,1.0580591679434026,0.5422680412371134,1.0580591679434026
0,22,0.3963422503121219,0.6536082474226804,0.3963422503121219
0,23,0.09657895694653441,0.8804123711340206,0.09657895694653441
0,24,0.5810763891581094,0.9711340206185567,0.5810763891581094
0,25,0.8872462313240048,0.6659793814432989,0.8872462313240048
0,26,1.308606970132208,0.8082474226804124,1.308606970132208
0,27,0.20352634227467697,0.9134020618556701,0.20352634227467697
0,28,0.6668455636178868,0.7938144329896907,0.6668455636178868
0,29,0.5464417156389664,0.8907216494845361,0.5464417156389664
0,30,1.263109758162301,0.9216494845360824,1.263109758162301
0,31,0.9204928483903314,0.6721649484536083,0.9204928483903314
0,32,0.08698680292361233,0.5690721649484536,0.08698680292361233
0,33,0.4465278035563076,0.3917525773195876,0.4465278035563076
0,34,0.7295278701799418,0.13402061855670103,0.7295278701799418
0,35,1.167834962435614,0.7608247422680412,1.167834962435614
0,36,1.466360690401524,0.6536082474226804,1.466360690401524
0,37,0.46148671800827584,0.797938144329897,0.46148671800827584
0,38,0.6151705390414446,0.8597938144329897,0.6151705390414446
0,39,0.15783775006119094,0.9298969072164949,0.15783775006119094
0,40,0.1088278180355073,0.9505154639175257,0.1088278180355073
0,41,0.837241929438839,0.9257731958762887,0.837241929438839
0,42,0.2275030373819178,0.9608247422680413,0.2275030373819178
0,43,4.464389778434125,0.3649484536082474,4.464389778434125
0,44,0.4611091745490556,0.7793814432989691,0.4611091745490556
0,45,1.1955085254964284,0.8824742268041237,1.1955085254964284
0,46,0.29843457746387175,0.9690721649484536,0.29843457746387175
0,47,0.6599147168813856,0.934020618556701,0.6599147168813856
0,48,0.10990974890993847,0.9917525773195877,0.10990974890993847
0,49,0.048915831904171994,1.0,0.048915831904171994
0,50,0.030722691394989895,1.0,0.030722691394989895
0,51,0.8540074526621572,0.9278350515463918,0.8540074526621572
0,52,0.2648833403480285,0.8164948453608247,0.2648833403480285
0,53,0.31137181566092476,0.9608247422680413,0.31137181566092476
0,54,1.8099356786716878,0.7505154639175258,1.8099356786716878
0,55,0.8116441998167883,0.8907216494845361,0.8116441998167883
0,56,0.389799962879474,0.4,0.389799962879474
0,57,0.9939275867121138,0.21855670103092784,0.9939275867121138
0,58,0.5153301065771737,0.7278350515463917,0.5153301065771737
0,59,0.9354380032054247,0.4350515463917526,0.9354380032054247
0,60,1.136937422817172,0.5855670103092784,1.136937422817172
0,61,0.33628290928594956,0.6185567010309279,0.33628290928594956
0,62,0.5773289315130299,0.7958762886597938,0.5773289315130299
0,63,0.13870476494064543,0.977319587628866,0.13870476494064543
0,64,0.38146298949014157,0.6907216494845361,0.38146298949014157
0,65,0.21598570783804846,0.6577319587628866,0.21598570783804846
0,66,0.2891987334130783,0.7628865979381443,0.2891987334130783
0,67,0.16668855499506666,0.9072164948453608,0.16668855499506666
0,68,0.7703650931375638,0.6515463917525773,0.7703650931375638
0,69,0.2825032142797742,0.8371134020618557,0.2825032142797742
0,70,0.048763360765802316,0.7731958762886598,0.048763360765802316
0,71,0.21858121057394936,0.911340206185567,0.21858121057394936
0,72,0.10359925683617044,1.0,0.10359925683617044
0,73,0.12507492791554167,0.7670103092783506,0.12507492791554167
0,74,0.34189891058380706,0.9237113402061856,0.34189891058380706
0,75,1.9526321730332223,0.4329896907216495,1.9526321730332223
0,76,1.137195110219596,0.6164948453608248,1.137195110219596
0,77,0.287493919033321,0.534020618556701,0.287493919033321
0,78,0.07306500656950751,0.7484536082474227,0.07306500656950751
0,79,2.779937665455756,0.38969072164948454,2.779937665455756
0,80,1.0956929835500067,0.5814432989690722,1.0956929835500067
0,81,0.5443259834398535,0.8515463917525773,0.5443259834398535
0,82,0.18100414368671397,0.9670103092783505,0.18100414368671397
0,83,0.14862240070128996,0.8061855670103093,0.14862240070128996
0,84,0.26146215723912264,0.931958762886598,0.26146215723912264
0,85,1.333805618839002,0.7175257731958763,1.333805618839002
0,86,0.40934789045088366,0.9092783505154639,0.40934789045088366
0,87,0.4050028124901092,0.8536082474226804,0.4050028124901092
0,88,0.2871414735670726,0.8783505154639175,0.2871414735670726
