Generation,Individual,DistanceDifference,StabilityRatio,Fitness
0,1,0.3672789077404267,0.668041237113402,0.3672789077404267
0,2,1.7479374682825284,0.8103092783505155,1.7479374682825284
0,3,2.2471513664193603,0.5505154639175258,2.2471513664193603
0,4,1.0052240234483771,0.8350515463917526,1.0052240234483771
0,5,0.7305359226163061,0.7958762886597938,0.7305359226163061
0,6,0.1079931739596218,0.9072164948453608,0.1079931739596218
0,7,0.7538318351418125,0.6659793814432989,0.7538318351418125
0,8,0.656986726578722,0.23505154639175257,0.656986726578722
0,9,0.43585732578464675,0.8,0.43585732578464675
0,10,0.3829756928851835,0.7257731958762886,0.3829756928851835
0,11,0.3931271606802064,0.911340206185567,0.3931271606802064
0,12,0.26847140971776756,0.9876288659793815,0.26847140971776756
0,13,0.7968355985972287,0.8618556701030928,0.7968355985972287
0,14,1.2449124926103767,0.7402061855670103,1.2449124926103767
0,15,0.03363564506620189,0.9298969072164949,0.03363564506620189
0,16,0.4043835589450098,0.7134020618556701,0.4043835589450098
0,17,1.6861937052481224,0.7010309278350515,1.6861937052481224
0,18,1.0415385168321822,0.9030927835051547,1.0415385168321822
0,19,0.4450047459354042,0.9443298969072165,0.4450047459354042
0,20,1.9590802756047252,0.41030927835051545,1.9590802756047252
0,21,0.31407168811317066,0.8061855670103093,0.31407168811317066
0,22,0.2663113433458216,0.9237113402061856,0.2663113433458216
0,23,0.04473776796748114,0.9402061855670103,0.04473776796748114
0,24,0.07357916781389354,0.9958762886597938,0.07357916781389354
0,25,1.0613272966809206,0.9422680412371134,1.0613272966809206
0,26,0.2338711526026744,0.5154639175257731,0.2338711526026744
0,27,0.436678841175774,0.4762886597938144,0.436678841175774
0,28,1.9836575031081476,0.6515463917525773,1.9836575031081476
0,29,1.7851985667412473,0.43917525773195876,1.7851985667412473
0,30,1.14078507611813,0.511340206185567,1.14078507611813
0,31,1.5707887462255736,0.8824742268041237,1.5707887462255736
0,32,1.7245383380282011,0.6927835051546392,1.7245383380282011
0,33,0.6331545505354962,0.5463917525773195,0.6331545505354962
0,34,0.3951713644563828,0.8701030927835052,0.3951713644563828
0,35,0.9469030552503215,0.9463917525773196,0.9469030552503215
0,36,0.6217941857145848,0.9092783505154639,0.6217941857145848
0,37,0.13257270660231218,0.7443298969072165,0.13257270660231218
0,38,0.5778338694592191,0.7134020618556701,0.5778338694592191
0,39,1.1858101573100244,0.8762886597938144,1.1858101573100244
0,40,1.9508372218370647,0.5835051546391753,1.9508372218370647
0,41,0.5741283762164626,0.8474226804123711,0.5741283762164626
0,42,2.723586103248516,0.3979381443298969,2.723586103248516
0,43,0.6423409545068668,0.8247422680412371,0.6423409545068668
0,44,0.8929966284623367,0.5690721649484536,0.8929966284623367
0,45,0.41911229539649486,0.7463917525773196,0.41911229539649486
0,46,0.3091551518740247,0.5237113402061856,0.3091551518740247
0,47,1.0291291101513271,0.5010309278350515,1.0291291101513271
0,48,0.711043879987114,0.5422680412371134,0.711043879987114
0,49,1.8042401908754835,0.38144329896907214,1.8042401908754835
0,50,0.6163201012804677,0.6268041237113402,0.6163201012804677
0,51,1.9155779471200496,0.6845360824742268,1.9155779471200496
0,52,1.0164538640447245,0.9154639175257732,1.0164538640447245
0,53,0.49589651798122525,0.8742268041237113,0.49589651798122525
